#cdEstado,nomeUF,cdMunicipio,codMunicIbge,Municipio,MesEmissao,AnoEmissao,cdPrograma,cdSubPrograma,cdFonteRecurso,Atividade,QtdCusteio,VlCusteio,QtdInvestimento,VlInvestimento,QtdComercializacao,VlComercializacao,QtdIndustrializacao,VlIndustrializacao,AreaInvestimento,AreaCusteio,cnpjIF,nomeIF
6,CE,23678,2302909.0,CAPISTRANO,12,2020,1,2,502,1,0,0.0,1,20000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19761,2308104.0,MAURITI,10,2020,999,0,502,2,0,0.0,5,304292.48,0,0.0,0,0.0,40.96,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9135,2311108.0,PORTEIRAS,3,2020,1,56,502,1,0,0.0,27,76000.0,0,0.0,0,0.0,7.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,16939,2313708.0,UMARI,11,2020,1,5,502,2,0,0.0,1,4122.0,0,0.0,0,0.0,1.11,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42422,2304251.0,CRUZ,5,2020,1,56,502,1,7,25000.0,18,52300.0,0,0.0,0,0.0,20.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22143,2300903.0,APUIARï¿½S,3,2020,1,56,502,1,0,0.0,2,5050.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42350,2304350.0,FORQUILHA,2,2020,1,56,502,1,0,0.0,4,9100.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19761,2308104.0,MAURITI,12,2020,1,2,300,2,0,0.0,1,71400.0,0,0.0,0,0.0,30.41,0.0,0,BCO DO BRASIL S.A.
6,CE,34320,2300408.0,AIUABA,9,2020,1,56,502,2,0,0.0,37,166500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,27533,2314003.0,Vï¿½RZEA ALEGRE,5,2020,999,0,502,2,0,0.0,3,15920.97,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44846,2301950.0,BARREIRA,11,2020,999,0,502,2,0,0.0,1,106190.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2723,2305506.0,IGUATU,4,2020,1,56,502,2,0,0.0,17,70000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44860,2304236.0,CROATï¿½,11,2020,1,56,502,2,0,0.0,2,10000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19149,2303402.0,CARNAUBAL,10,2020,1,5,502,1,0,0.0,7,59992.0,0,0.0,0,0.0,5.2,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,18425,2305001.0,GUARACIABA DO NORTE,1,2020,1,5,502,1,0,0.0,1,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26527,2313906.0,URUOCA,10,2020,999,0,402,1,0,0.0,0,0.0,1,74987.64,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,19747,2307007.0,JAGUARUANA,8,2020,999,0,402,1,0,0.0,0,0.0,1,402388.99,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,19211,2302701.0,CAMPOS SALES,11,2020,1,2,502,2,0,0.0,2,20000.0,0,0.0,0,0.0,0.46,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43517,2311264.0,QUITERIANï¿½POLIS,9,2020,1,2,300,2,0,0.0,3,17600.0,0,0.0,0,0.0,20.68,0.0,0,BCO DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,4,2020,999,0,430,2,0,0.0,0,0.0,1,15000000.0,0,0.0,0.0,0.0,60701190,BCO ITAU S.A.
6,CE,42398,2308351.0,MILHï¿½,2,2020,999,0,303,2,0,0.0,7,207701.98,0,0.0,0,0.0,22.0,0.0,0,BCO DO BRASIL S.A.
6,CE,40613,2301703.0,AURORA,12,2020,1,56,502,1,0,0.0,5,15000.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17866,2302503.0,BREJO SANTO,8,2020,1,2,300,2,0,0.0,2,195900.0,0,0.0,0,0.0,12.68,0.0,0,BCO DO BRASIL S.A.
6,CE,28611,2306702.0,JAGUARETAMA,10,2020,1,56,502,1,0,0.0,3,7300.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34399,2307601.0,LIMOEIRO DO NORTE,9,2020,999,0,502,2,0,0.0,1,93548.71,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,3,2020,999,0,402,2,0,0.0,0,0.0,2,15000000.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,13341,2301208.0,ARACOIABA,11,2020,1,56,502,1,0,0.0,12,32900.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,18425,2305001.0,GUARACIABA DO NORTE,6,2020,1,5,502,2,0,0.0,6,44945.51,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17866,2302503.0,BREJO SANTO,5,2020,1,2,201,2,0,0.0,4,84978.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,19761,2308104.0,MAURITI,9,2020,1,57,502,2,0,0.0,3,22000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14852,2303204.0,CARIRIAï¿½U,3,2020,1,5,502,2,0,0.0,3,14978.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,38443,2310704.0,PENTECOSTE,9,2020,1,56,502,2,0,0.0,47,193399.0,0,0.0,0,0.0,8.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43380,2301851.0,BANABUIï¿½,10,2020,1,56,502,2,1,5000.0,23,85400.0,0,0.0,0,0.0,1.0,1.5,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17804,2304103.0,CRATEï¿½S,9,2020,1,54,502,2,0,0.0,4,17693.95,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43397,2303956.0,CHOROZINHO,2,2020,1,56,502,2,0,0.0,9,42080.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,32597,2303303.0,CARIï¿½S,9,2020,1,2,300,2,0,0.0,10,206038.48,0,0.0,0,0.0,95.33,0.0,0,BCO DO BRASIL S.A.
6,CE,34863,2304400.0,FORTALEZA,3,2020,999,0,402,2,0,0.0,0,0.0,1,5000000.0,0,0.0,0.0,0.0,33479023,
6,CE,9135,2311108.0,PORTEIRAS,3,2020,1,5,502,2,0,0.0,1,14705.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42336,2306553.0,ITAREMA,1,2020,1,56,502,1,1,2500.0,18,35220.0,0,0.0,0,0.0,18.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,10894,2307700.0,MARANGUAPE,4,2020,1,56,502,1,2,8000.0,12,36550.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,29108,2312809.0,SENADOR Sï¿½,7,2020,1,56,502,1,1,4000.0,2,6750.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,46318,2305266.0,IBARETAMA,12,2020,999,0,303,2,0,0.0,1,366000.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,14852,2303204.0,CARIRIAï¿½U,6,2020,1,56,502,1,2,10000.0,6,12000.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24457,2311900.0,SABOEIRO,12,2020,1,56,502,2,0,0.0,32,120799.88,0,0.0,0,0.0,8.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9843,2311801.0,RUSSAS,6,2020,999,0,402,1,0,0.0,0,0.0,2,604628.96,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,37011,2303501.0,CASCAVEL,9,2020,999,0,303,1,0,0.0,0,0.0,1,2000000.0,0,0.0,0.0,0.0,92702067,BANCO DO ESTADO DO RIO GRANDE DOSUL S.A. - BANRISUL
6,CE,43500,2311231.0,POTIRETAMA,6,2020,1,54,502,2,0,0.0,29,151907.4,0,0.0,0,0.0,7.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33101,2306900.0,JAGUARIBE,6,2020,1,2,502,1,0,0.0,1,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2273,2309805.0,PACOTI,10,2020,1,56,502,1,0,0.0,15,63250.0,0,0.0,0,0.0,17.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14151,2313302.0,TAUï¿½,9,2020,1,56,502,2,0,0.0,86,258392.0,0,0.0,0,0.0,92.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33833,2302206.0,BEBERIBE,1,2020,1,56,502,2,1,5000.0,83,260050.0,0,0.0,0,0.0,2.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,4501,2306207.0,ITAIï¿½ABA,12,2020,1,56,502,1,11,55000.0,7,30000.0,0,0.0,0,0.0,5.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,11594,2302305.0,BELA CRUZ,8,2020,999,0,502,1,1,181020.6,2,125671.4,0,0.0,0,0.0,10.2,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43517,2311264.0,QUITERIANï¿½POLIS,1,2020,1,56,502,2,0,0.0,68,183500.0,0,0.0,0,0.0,18.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43445,2305233.0,HORIZONTE,10,2020,1,56,502,2,0,0.0,3,7600.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42666,2307650.0,MARACANAï¿½,12,2020,999,0,430,2,0,0.0,0,0.0,1,790000.0,0,0.0,0.0,0.0,90400888,BCO MERIDIONAL DO BRASIL S.A.
6,CE,33833,2302206.0,BEBERIBE,8,2020,999,0,303,1,0,0.0,0,0.0,2,3412481.98,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,26527,2313906.0,URUOCA,9,2020,999,0,402,1,0,0.0,0,0.0,1,339680.25,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,18425,2305001.0,GUARACIABA DO NORTE,11,2020,1,2,502,1,0,0.0,1,4900.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,12373,2300507.0,ALCï¿½NTARAS,4,2020,1,56,502,1,0,0.0,2,5000.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13152,2305902.0,IPUEIRAS,3,2020,1,5,502,2,0,0.0,6,33992.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22693,2306306.0,ITAPAJï¿½,1,2020,999,0,502,1,0,0.0,4,96173.24,0,0.0,0,0.0,15.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19149,2303402.0,CARNAUBAL,8,2020,1,56,502,2,1,3960.0,9,43600.0,0,0.0,0,0.0,1.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,27045,2306504.0,ITAPIï¿½NA,8,2020,1,56,502,1,0,0.0,5,16700.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23128,2312601.0,Sï¿½O LUï¿½S DO CURU,8,2020,1,56,502,1,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23678,2302909.0,CAPISTRANO,8,2020,1,5,502,1,0,0.0,2,19600.0,0,0.0,0,0.0,3.11,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,39741,2302404.0,BOA VIAGEM,8,2020,999,0,300,2,1,19422.76,0,0.0,0,0.0,0,0.0,0.0,3.0,0,BCO DO BRASIL S.A.
6,CE,34320,2300408.0,AIUABA,6,2020,1,56,502,2,1,5000.0,45,198500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43524,2313252.0,TARRAFAS,10,2020,1,56,502,2,0,0.0,36,106496.66,0,0.0,0,0.0,0.6,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19761,2308104.0,MAURITI,9,2020,1,2,502,2,0,0.0,3,18285.33,0,0.0,0,0.0,5.46,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30795,2308500.0,MOMBAï¿½A,6,2020,1,57,502,2,0,0.0,3,14850.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2723,2305506.0,IGUATU,5,2020,1,5,502,1,0,0.0,2,14830.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14106,2311306.0,QUIXADï¿½,1,2020,1,2,505,2,0,0.0,3,29000.0,0,0.0,0,0.0,0.0,0.0,2663426,CC CRESOL CONSTANTINA
6,CE,15583,2309706.0,PACATUBA,9,2020,1,56,502,1,0,0.0,2,5000.0,0,0.0,0,0.0,0.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26527,2313906.0,URUOCA,11,2020,999,0,402,1,0,0.0,0,0.0,1,249385.5,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,44877,2304269.0,DEPUTADO IRAPUAN PINHEIRO,12,2020,1,5,502,2,0,0.0,5,37951.01,0,0.0,0,0.0,10.41,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,3,2020,999,0,402,2,0,0.0,0,0.0,2,10000000.0,0,0.0,0.0,0.0,33479023,
6,CE,9843,2311801.0,RUSSAS,11,2020,999,0,402,1,0,0.0,0,0.0,1,264990.72,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,43438,2304954.0,GUAIï¿½BA,12,2020,1,5,502,2,0,0.0,1,9990.0,0,0.0,0,0.0,5.34,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14106,2311306.0,QUIXADï¿½,1,2020,1,5,502,2,0,0.0,6,34992.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,29287,2303808.0,CEDRO,6,2020,1,5,502,2,0,0.0,4,19840.82,0,0.0,0,0.0,5.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43407,2304277.0,ERERï¿½,7,2020,1,56,502,2,0,0.0,14,49500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,18504,2311504.0,QUIXERï¿½,9,2020,1,56,502,1,1,5000.0,2,5000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7223,2302800.0,CANINDï¿½,9,2020,1,56,502,2,12,45800.0,130,427750.0,0,0.0,0,0.0,35.0,7.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30214,2305605.0,INDEPENDï¿½NCIA,11,2020,1,2,300,2,0,0.0,5,229092.0,0,0.0,0,0.0,59.54,0.0,0,BCO DO BRASIL S.A.
6,CE,27533,2314003.0,Vï¿½RZEA ALEGRE,9,2020,50,0,201,2,1,80662.12,0,0.0,0,0.0,0,0.0,0.0,16.0,0,BCO DO BRASIL S.A.
6,CE,15387,2307908.0,MARTINï¿½POLE,10,2020,999,0,402,1,0,0.0,0,0.0,1,186732.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,33101,2306900.0,JAGUARIBE,9,2020,1,56,502,2,1,2000.0,81,289345.0,0,0.0,0,0.0,9.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,20963,2305209.0,HIDROLï¿½NDIA,5,2020,1,2,502,2,0,0.0,9,87104.1,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2273,2309805.0,PACOTI,11,2020,1,56,502,1,0,0.0,9,35000.0,0,0.0,0,0.0,9.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13152,2305902.0,IPUEIRAS,5,2020,1,56,502,2,4,10200.0,31,102650.0,0,0.0,0,0.0,0.3,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7632,2310001.0,PALHANO,10,2020,1,56,502,2,0,0.0,18,70450.0,0,0.0,0,0.0,17.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,15318,2306801.0,JAGUARIBARA,6,2020,1,56,502,2,0,0.0,9,45000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2785,2313401.0,TIANGUï¿½,9,2020,999,0,502,1,0,0.0,2,162812.91,0,0.0,0,0.0,6.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14625,2304301.0,FARIAS BRITO,10,2020,1,2,502,2,0,0.0,1,683.47,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2273,2309805.0,PACOTI,4,2020,1,56,502,2,0,0.0,4,10700.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26792,2304707.0,GRANJA,2,2020,1,56,502,2,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19149,2303402.0,CARNAUBAL,11,2020,1,2,502,1,0,0.0,1,9475.0,0,0.0,0,0.0,1.06,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19929,2309904.0,PACUJï¿½,4,2020,1,56,502,2,0,0.0,2,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33101,2306900.0,JAGUARIBE,3,2020,1,1,502,2,1,7000.0,0,0.0,0,0.0,0,0.0,0.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44877,2304269.0,DEPUTADO IRAPUAN PINHEIRO,6,2020,1,2,201,2,0,0.0,6,106375.8,0,0.0,0,0.0,32.8,0.0,0,BCO DO BRASIL S.A.
6,CE,6389,2304202.0,CRATO,11,2020,1,2,300,2,0,0.0,5,37515.91,0,0.0,0,0.0,14.23,0.0,0,BCO DO BRASIL S.A.
6,CE,13341,2301208.0,ARACOIABA,9,2020,1,5,502,1,0,0.0,2,17744.0,0,0.0,0,0.0,0.04,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26792,2304707.0,GRANJA,4,2020,1,56,502,2,2,10000.0,8,39000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33101,2306900.0,JAGUARIBE,11,2020,1,56,502,1,3,7508.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19761,2308104.0,MAURITI,6,2020,1,5,502,2,0,0.0,2,19992.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42381,2310258.0,PARAIPABA,10,2020,999,0,502,1,0,0.0,3,31382.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2022,2308005.0,MASSAPï¿½,1,2020,999,0,502,2,0,0.0,2,58145.1,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30795,2308500.0,MOMBAï¿½A,6,2020,1,2,502,2,0,0.0,3,15000.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2785,2313401.0,TIANGUï¿½,4,2020,1,5,502,1,0,0.0,2,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,4501,2306207.0,ITAIï¿½ABA,2,2020,999,0,502,1,0,0.0,0,0.0,1,360000.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34863,2304400.0,FORTALEZA,4,2020,999,0,201,1,0,0.0,0,0.0,1,6000000.0,0,0.0,0.0,0.0,90400888,BCO MERIDIONAL DO BRASIL S.A.
6,CE,7254,2302107.0,BATURITï¿½,8,2020,1,56,502,2,0,0.0,28,96500.0,0,0.0,0,0.0,5.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,5586,2300101.0,ABAIARA,2,2020,1,56,502,2,0,0.0,48,194280.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,20626,2310605.0,PENAFORTE,9,2020,1,56,502,1,0,0.0,18,75000.0,0,0.0,0,0.0,10.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43469,2307635.0,MADALENA,11,2020,1,5,502,2,0,0.0,2,20000.0,0,0.0,0,0.0,4.1,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,11594,2302305.0,BELA CRUZ,9,2020,1,56,502,2,0,0.0,12,24500.0,0,0.0,0,0.0,2.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,25360,2308302.0,MILAGRES,2,2020,50,0,201,2,1,150000.0,0,0.0,0,0.0,0,0.0,0.0,23.0,60746948,BANCO BRADESCO S.A.
6,CE,37011,2303501.0,CASCAVEL,6,2020,999,0,303,1,0,0.0,0,0.0,1,5000000.0,0,0.0,0.0,0.0,92702067,BANCO DO ESTADO DO RIO GRANDE DOSUL S.A. - BANRISUL
6,CE,15583,2309706.0,PACATUBA,5,2020,999,0,430,1,0,0.0,0,0.0,1,1300000.0,0,0.0,0.0,0.0,90400888,BCO MERIDIONAL DO BRASIL S.A.
6,CE,24653,2305407.0,ICï¿½,3,2020,1,56,502,1,0,0.0,4,15600.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23678,2302909.0,CAPISTRANO,10,2020,1,56,502,2,0,0.0,73,205000.0,0,0.0,0,0.0,17.23,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13341,2301208.0,ARACOIABA,9,2020,999,0,502,1,0,0.0,7,348597.35,0,0.0,0,0.0,43.58,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17581,2308609.0,MONSENHOR TABOSA,6,2020,1,56,502,1,0,0.0,1,5000.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,36562,2313203.0,TAMBORIL,12,2020,1,54,502,1,0,0.0,1,5714.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,12,2020,1,3,502,1,0,0.0,4,37000.0,0,0.0,0,0.0,0.22,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43524,2313252.0,TARRAFAS,1,2020,1,2,300,2,0,0.0,4,88638.0,0,0.0,0,0.0,20.0,0.0,0,BCO DO BRASIL S.A.
6,CE,15600,2312205.0,SANTA QUITï¿½RIA,3,2020,1,56,502,1,6,20000.0,5,7900.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7254,2302107.0,BATURITï¿½,2,2020,999,0,502,1,0,0.0,4,143069.94,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22693,2306306.0,ITAPAJï¿½,5,2020,1,56,502,1,5,21000.0,2,8980.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7223,2302800.0,CANINDï¿½,3,2020,1,56,502,2,2,9900.0,65,244540.0,0,0.0,0,0.0,0.0,3.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,12232,2308401.0,MISSï¿½O VELHA,6,2020,1,1,300,2,1,1885.4,0,0.0,0,0.0,0,0.0,0.0,7.08,0,BCO DO BRASIL S.A.
6,CE,34863,2304400.0,FORTALEZA,9,2020,999,0,402,1,0,0.0,0,0.0,2,2657186.94,0,0.0,0.0,0.0,360305,CAIXA ECONOMICA FEDERAL
6,CE,17804,2304103.0,CRATEï¿½S,5,2020,1,2,201,2,0,0.0,4,59950.5,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,8301,2303907.0,CHAVAL,11,2020,999,0,402,1,0,0.0,0,0.0,1,300982.5,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,25360,2308302.0,MILAGRES,1,2020,1,2,502,1,0,0.0,4,9500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,6,2020,1,56,502,2,1,5000.0,24,105000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42453,2305357.0,ICAPUï¿½,2,2020,1,56,502,2,1,2000.0,15,65255.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42477,2311355.0,QUIXELï¿½,1,2020,1,2,300,2,0,0.0,4,52530.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,17581,2308609.0,MONSENHOR TABOSA,12,2020,1,1,502,2,3,81600.0,0,0.0,0,0.0,0,0.0,0.0,17.54,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34399,2307601.0,LIMOEIRO DO NORTE,1,2020,1,56,502,2,0,0.0,18,89000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17907,2301406.0,ARATUBA,5,2020,1,56,502,1,0,0.0,14,26550.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2723,2305506.0,IGUATU,1,2020,999,0,502,2,1,43506.45,0,0.0,0,0.0,0,0.0,0.0,40.18,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42477,2311355.0,QUIXELï¿½,1,2020,1,56,502,2,1,5000.0,29,131000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,39882,2308906.0,MORRINHOS,10,2020,1,56,502,2,0,0.0,23,68300.0,0,0.0,0,0.0,9.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42453,2305357.0,ICAPUï¿½,8,2020,1,56,502,2,0,0.0,12,59000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
